serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
29963,221,Boeing 777,777-236ER,21/05/1999,20.9,,GE GE90-85B,2,G-VIIU,28/05/1999,British Airways,,Active
29964,228,Boeing 777,777-236ER,22/06/1999,20.8,,GE GE90-90B,2,G-VIIV,29/06/1999,British Airways,,Active
29965,233,Boeing 777,777-236ER,23/07/1999,20.7,,GE GE90-85B,2,G-VIIW,30/07/1999,British Airways,,Active
29966,236,Boeing 777,777-236ER,01/08/1999,20.7,,GE GE90-90B,2,G-VIIX,11/08/1999,British Airways,,Active
29966,236,Boeing 777,777-236ER,01/08/1999,20.7,,GE GE90-90B,2,G-VIIX,11/08/1999,British Airways,,Active
29967,251,Boeing 777,777-236ER,12/10/1999,20.5,,GE GE90-90B,2,G-VIIY,22/10/1999,British Airways,,Active
30003,270,Boeing 777,777-223ER,09/02/2000,20.2,,RR Trent 892,2,N782AN,29/02/2000,American Airlines,,Active
30004,271,Boeing 777,777-223ER,16/02/2000,20.2,,RR Trent 892,2,N783AN,01/03/2000,American Airlines,,Active
30005,274,Boeing 777,777-223ER,08/03/2000,20.1,,RR Trent 892,2,N785AN,12/04/2000,American Airlines,,Active
30010,277,Boeing 777,777-223ER,07/04/2000,20,,RR Trent 892,2,N787AL,28/04/2000,American Airlines,,Active
30011,283,Boeing 777,777-223ER,15/05/2000,19.9,,RR Trent 892,2,N788AN,31/05/2000,American Airlines,,Active
30012,321,Boeing 777,777-223ER,16/01/2001,19.2,,RR Trent 892,2,N797AN,26/01/2001,American Airlines,,Active
30212,216,Boeing 777,777-222ER,04/05/1999,20.9,,PW PW4090,2,N206UA,18/05/1999,United Airlines,,Active
30213,232,Boeing 777,777-222ER,12/07/1999,,,PW PW4090,2,N207UA,21/07/1999,United Airlines,Stored at Goodyear 30/07/03,Transferred
30213,232,Boeing 777,777-222ER,12/07/1999,,,PW PW4090,2,PP-VRE,15/11/2004,Varig,Stored at JFK 04/2006 - Then stored at AFW,Transferred
30213,232,Boeing 777,777-222ER,12/07/1999,,,PW PW4090,2,EI-UNX,08/08/2008,Transaero Airlines,Ceased operations 26 oct. 2015Stored as N793ST  Scrapped,Scrapped
30214,254,Boeing 777,777-222ER,19/10/1999,,,PW PW4090,2,N208UA,12/11/1999,United Airlines,Stored at Goodyear 27/07/03,Transferred
30214,254,Boeing 777,777-222ER,19/10/1999,,,PW PW4090,2,PP-VRF,15/12/2004,Varig,Stored at GIG 04/2006 as N208UA,Transferred
30214,254,Boeing 777,777-222ER,19/10/1999,,,PW PW4090,2,EI-UNW,14/12/2009,Transaero Airlines,Stored 10/2015,Stored
30215,259,Boeing 777,777-222ER,22/11/1999,20.4,,PW PW4090,2,N209UA,16/12/1999,United Airlines,,Active
30216,264,Boeing 777,777-222,23/12/1999,20.3,,PW PW4077,2,N210UA,28/01/2000,United Airlines,,Active
30217,282,Boeing 777,777-222,04/05/2000,19.9,,PW PW4077,2,N211UA,18/05/2000,United Airlines,,Active
30218,293,Boeing 777,777-222,18/07/2000,19.7,,PW PW4077,2,N212UA,28/07/2000,United Airlines,,Active
30219,295,Boeing 777,777-222,07/08/2000,19.7,,PW PW4077,2,N213UA,15/08/2000,United Airlines,,Active
30220,296,Boeing 777,777-222,11/08/2000,19.7,,PW PW4077,2,N214UA,25/08/2000,United Airlines,,Active
30221,297,Boeing 777,777-222,17/08/2000,19.7,,PW PW4077,2,N215UA,30/08/2000,United Airlines,,Active
30222,317,Boeing 777,777-222ER,18/12/2000,19.3,,PW PW4090,2,N218UA,10/01/2001,United Airlines,,Active
30223,340,Boeing 777,777-222ER,01/05/2001,18.9,,PW PW4090,2,N220UA,25/05/2001,United Airlines,,Active
30224,357,Boeing 777,777-222ER,07/08/2001,18.7,,PW PW4090,2,N223UA,24/08/2001,United Airlines,,Active
30225,375,Boeing 777,777-222ER,21/11/2001,18.4,,PW PW4090,2,N224UA,07/12/2001,United Airlines,,Active
30226,380,Boeing 777,777-222ER,20/12/2001,18.3,,PW PW4090,2,N226UA,14/01/2002,United Airlines,,Active
30250,276,Boeing 777,777-223ER,10/04/2000,20,,RR Trent 892,2,N786AN,21/04/2000,American Airlines,,Active
30251,287,Boeing 777,777-223ER,09/06/2000,19.8,,RR Trent 892,2,N790AN,22/06/2000,American Airlines,,Active
30252,285,Boeing 777,777-223ER,24/05/2000,19.9,,RR Trent 892,2,N789AN,05/06/2000,American Airlines,,Active
30253,292,Boeing 777,777-223ER,14/07/2000,19.7,,RR Trent 892,2,N792AN,31/07/2000,American Airlines,,Active
30254,289,Boeing 777,777-223ER,21/06/2000,19.8,,RR Trent 892,2,N791AN,28/06/2000,American Airlines,,Active
30255,299,Boeing 777,777-223ER,08/09/2000,19.6,,RR Trent 892,2,N793AN,14/09/2000,American Airlines,,Active
30256,313,Boeing 777,777-223ER,21/11/2000,19.4,,RR Trent 892,2,N794AN,01/12/2000,American Airlines,,Active
30257,315,Boeing 777,777-223ER,09/12/2000,19.3,,RR Trent 892,2,N795AN,16/12/2000,American Airlines,,Active
30258,328,Boeing 777,777-223ER,22/02/2001,19.1,,RR Trent 892,2,N799AN,16/03/2001,American Airlines,,Active
30259,332,Boeing 777,777-223ER,16/03/2001,19.1,,RR Trent 892,2,N750AN,27/03/2001,American Airlines,,Active
30260,339,Boeing 777,777-223ER,26/04/2001,19,,RR Trent 892,2,N752AN,16/05/2001,American Airlines,,Active
30261,341,Boeing 777,777-223ER,14/05/2001,18.9,,RR Trent 892,2,N753AN,25/05/2001,American Airlines,,Active
30262,345,Boeing 777,777-223ER,01/06/2001,18.9,,RR Trent 892,2,N754AN,18/06/2001,American Airlines,,Active
30263,354,Boeing 777,777-223ER,20/07/2001,18.7,,RR Trent 892,2,N755AN,27/07/2001,American Airlines,,Active
30264,358,Boeing 777,777-223ER,10/08/2001,18.7,,RR Trent 892,2,N756AM,24/08/2001,American Airlines,,Active
30302,242,Boeing 777,777-236ER,31/08/1999,20.6,N5017Q,RR Trent 895,2,G-YMMA,07/01/2000,British Airways,,Active
30303,265,Boeing 777,777-236ER,07/01/2000,20.3,,RR Trent 895,2,G-YMMB,18/01/2000,British Airways,Named The City Of Phoenix,Active
30304,268,Boeing 777,777-236ER,26/01/2000,20.2,,RR Trent 895,2,G-YMMC,04/02/2000,British Airways,,Active
30305,269,Boeing 777,777-236ER,02/02/2000,20.2,,RR Trent 895,2,G-YMMD,18/02/2000,British Airways,,Active
30306,275,Boeing 777,777-236ER,05/04/2000,20,,RR Trent 895,2,G-YMME,16/04/2000,British Airways,,Active
30307,281,Boeing 777,777-236ER,01/05/2000,19.9,,RR Trent 895,2,G-YMMF,17/05/2000,British Airways,,Active
30308,301,Boeing 777,777-236ER,13/09/2000,19.6,,RR Trent 895,2,G-YMMG,27/09/2000,British Airways,,Active
30309,303,Boeing 777,777-236ER,27/09/2000,19.5,,RR Trent 895,2,G-YMMH,14/10/2000,British Airways,,Active
30310,308,Boeing 777,777-236ER,24/10/2000,19.5,,RR Trent 895,2,G-YMMI,02/11/2000,British Airways,,Active
30311,311,Boeing 777,777-236ER,09/11/2000,19.4,,RR Trent 895,2,G-YMMJ,08/12/2000,British Airways,,Active
30312,312,Boeing 777,777-236ER,29/11/2000,19.4,,RR Trent 895,2,G-YMMK,08/12/2000,British Airways,,Active
30313,334,Boeing 777,777-236ER,04/04/2001,19,,RR Trent 895,2,G-YMML,14/04/2001,British Airways,,Active
30314,342,Boeing 777,777-236ER,18/05/2001,,,RR Trent 895,2,G-YMMM,31/05/2001,British Airways,,Written off
30314,342,Boeing 777,777-236ER,18/05/2001,,,RR Trent 895,2,G-YMMM,31/05/2001,British Airways,,Written off
30315,369,Boeing 777,777-236ER,17/10/2001,18.5,,RR Trent 895,2,G-YMMP,30/10/2001,British Airways,,Active
30316,346,Boeing 777,777-236ER,07/06/2001,18.8,,RR Trent 895,2,G-YMMN,15/06/2001,British Airways,,Active
30317,361,Boeing 777,777-236ER,30/08/2001,18.6,,RR Trent 895,2,G-YMMO,17/09/2001,British Airways,,Active
30440,776,Boeing 777,777-232LR,23/03/2009,11.1,,GE GE90-110B1L,2,N706DN,09/04/2009,Delta Air Lines,,Active
30456,307,Boeing 777,777-228ER,26/10/2000,19.5,,GE GE90-90B2,2,F-GSPM,14/11/2000,Air France,,Active
30457,284,Boeing 777,777-228ER,12/06/2000,19.8,N50281,GE GE90-90B2,2,F-GSPL,09/12/2000,Air France,,Active
30549,291,Boeing 777,777-222ER,07/07/2000,19.8,,PW PW4090,2,N216UA,21/07/2000,United Airlines,,Active
30550,294,Boeing 777,777-222ER,28/07/2000,19.7,,PW PW4090,2,N217UA,14/08/2000,United Airlines,,Active
30551,318,Boeing 777,777-222ER,20/12/2000,19.3,,PW PW4090,2,N219UA,23/01/2001,United Airlines,,Active
30552,347,Boeing 777,777-222ER,14/06/2001,18.8,,PW PW4090,2,N221UA,22/06/2001,United Airlines,,Active
30553,352,Boeing 777,777-222ER,12/07/2001,18.8,,PW PW4090,2,N222UA,24/07/2001,United Airlines,,Active
30554,377,Boeing 777,777-222ER,30/11/2001,18.4,,PW PW4090,2,N225UA,12/12/2001,United Airlines,,Active
30555,381,Boeing 777,777-222ER,21/12/2001,18.3,,PW PW4090,2,N227UA,14/01/2002,United Airlines,,Active
30556,384,Boeing 777,777-222ER,24/01/2002,18.2,,PW PW4090,2,N228UA,14/02/2002,United Airlines,,Active
30557,388,Boeing 777,777-222ER,14/02/2002,18.2,,PW PW4090,2,N229UA,07/03/2002,United Airlines,Named Marc Brom,Active
30614,320,Boeing 777,777-228ER,15/01/2001,19.2,,GE GE90-90B2,2,F-GSPO,03/02/2001,Air France,Interim storage 03/2020,Active
30615,327,Boeing 777,777-228ER,20/02/2001,19.1,,GE GE90-90B2,2,F-GSPP,28/02/2001,Air France,,Active
30796,316,Boeing 777,777-223ER,09/12/2000,19.3,,RR Trent 892,2,N796AN,18/12/2000,American Airlines,,Active
30797,324,Boeing 777,777-223ER,09/02/2001,19.2,,RR Trent 892,2,N798AN,16/02/2001,American Airlines,,Active
30798,333,Boeing 777,777-223ER,26/03/2001,19,,RR Trent 892,2,N751AN,04/04/2001,American Airlines,,Active
30831,319,Boeing 777,777-258ER,11/01/2001,19.3,,RR Trent 895,2,4X-ECA,29/01/2001,El Al Israel Airlines,Named Petah Tikva,Active
30832,325,Boeing 777,777-258ER,09/02/2001,19.2,,RR Trent 895,2,4X-ECB,21/02/2001,El Al Israel Airlines,Named Netanya,Active
30833,335,Boeing 777,777-258ER,02/04/2001,19,,RR Trent 895,2,4X-ECC,11/04/2001,El Al Israel Airlines,Named Holon,Active
30859,403,Boeing 777,777-28EER,08/05/2002,17.9,N5014K,PW PW4090,2,HL7700,24/05/2002,Asiana Airlines,,Active
30860,659,Boeing 777,777-28EER,20/08/2007,12.6,,PW PW4090,2,HL7756,28/08/2007,Asiana Airlines,,Active
30861,646,Boeing 777,777-28EER,14/06/2007,12.8,,PW PW4090,2,HL7755,28/06/2007,Asiana Airlines,,Active
30862,738,Boeing 777,777-28EER,14/11/2008,11.4,,PW PW4090,2,HL7775,25/11/2008,Asiana Airlines,,Active
30866,343,Boeing 777,777-212ER,20/05/2001,18.9,,RR Trent 892,2,9V-SRH,25/05/2001,Singapore Airlines,Stored 11/2014,Transferred
30866,343,Boeing 777,777-212ER,20/05/2001,18.9,,RR Trent 892,2,HS-XBC,30/01/2015,NokScoot,,Active
30867,348,Boeing 777,777-212ER,20/06/2001,18.8,,RR Trent 892,2,9V-SRI,28/06/2001,Singapore Airlines,Stored 09/2013 as N777UK,Transferred
30867,348,Boeing 777,777-212ER,20/06/2001,18.8,,RR Trent 892,2,N777UK,16/09/2013,Access Industries,,Active
30868,360,Boeing 777,777-312,25/08/2001,18.6,,RR Trent 892,2,9V-SYF,27/09/2001,Singapore Airlines,,Active
30869,366,Boeing 777,777-212ER,02/10/2001,,,RR Trent 892,2,9V-SVD,18/10/2001,Singapore Airlines,,Transferred
30869,366,Boeing 777,777-212ER,02/10/2001,,,RR Trent 892,2,V8-BLF,25/09/2010,Royal Brunei Airlines,,Transferred
30869,366,Boeing 777,777-212ER,02/10/2001,,,RR Trent 892,2,9V-SVD,01/04/2014,Singapore Airlines,Stored 09/2015 as N576BC,Transferred
30869,366,Boeing 777,777-212ER,02/10/2001,,,RR Trent 892,2,CC-BKA,20/07/2018,LATAM Chile,Stored 05/2019 as N945BCLsd From Bcc,Stored
30870,374,Boeing 777,777-212ER,13/11/2001,18.4,,RR Trent 892,2,9V-SVE,20/11/2001,Singapore Airlines,,Active
30871,378,Boeing 777,777-212ER,11/12/2001,,,RR Trent 892,2,9V-SVF,17/01/2002,Singapore Airlines,,Transferred
30871,378,Boeing 777,777-212ER,11/12/2001,,,RR Trent 892,2,V8-BLA,01/06/2010,Royal Brunei Airlines,,Transferred
30871,378,Boeing 777,777-212ER,11/12/2001,,,RR Trent 892,2,9V-SVF,20/02/2014,Singapore Airlines,Stored 12/2017 as N767BC (BCC),Transferred
30871,378,Boeing 777,777-212ER,11/12/2001,,,RR Trent 892,2,CC-BKB,06/07/2018,LATAM Chile,Stored 11/2019 as N528BC boeing aircraft holding co Lsd From Bcc,Stored
30872,398,Boeing 777,777-212ER,05/04/2002,,,RR Trent 892,2,9V-SVG,12/04/2002,Singapore Airlines,,Transferred
30872,398,Boeing 777,777-212ER,05/04/2002,,,RR Trent 892,2,V8-BLB,22/06/2010,Royal Brunei Airlines,,Transferred
30872,398,Boeing 777,777-212ER,05/04/2002,,,RR Trent 892,2,9V-SVG,05/12/2013,Singapore Airlines,Wfu 06/2018,Transferred
30872,398,Boeing 777,777-212ER,05/04/2002,,,RR Trent 892,2,ZK-OKJ,18/09/2018,Air New Zealand,Stored 09/2019 as N506BC boeing aircraft holding co,Stored
30873,431,Boeing 777,777-212/ER,12/02/2003,,,RR Trent 892,2,9V-SVN,13/03/2003,Singapore Airlines,Stored 09/2019 as N508BC boeing aircraft holding co,Stored
30874,430,Boeing 777,777-212/ER,03/02/2003,,,RR Trent 892,2,9V-SVM,07/03/2003,Singapore Airlines,Stored 02/2020,Stored
30875,406,Boeing 777,777-212ER,30/05/2002,,,RR Trent 892,2,9V-SQJ,07/06/2002,Singapore Airlines,Stored 08/2018,Stored
31477,379,Boeing 777,777-223ER,13/12/2001,18.3,,RR Trent 892,2,N760AN,17/01/2002,American Airlines,,Active
31478,393,Boeing 777,777-223ER,11/03/2002,18.1,,RR Trent 892,2,N761AJ,28/03/2002,American Airlines,,Active
31479,399,Boeing 777,777-223ER,11/04/2002,18,,RR Trent 892,2,N762AN,29/04/2002,American Airlines,,Active
31480,1344,Boeing 777,777-323ER,15/10/2015,4.5,,GE GE90-115B1,2,N734AR,26/10/2015,American Airlines,,Active
31543,1053,Boeing 777,777-323ER,17/10/2012,7.5,,GE GE90-115B1,2,N717AN,11/12/2012,American Airlines,Lsd From Guggenheim Aviation,Active
31546,1083,Boeing 777,777-323ER,19/02/2013,7.1,,GE GE90-115B1,2,N721AN,19/03/2013,American Airlines,,Active
31547,1095,Boeing 777,777-323ER,01/04/2013,7,,GE GE90-115B1,2,N722AN,25/04/2013,American Airlines,,Active
31548,1113,Boeing 777,777-323ER,03/06/2013,6.9,,GE GE90-115B1,2,N724AN,26/06/2013,American Airlines,,Active
31549,1257,Boeing 777,777-323ER,09/11/2014,5.4,,GE GE90-115B1,2,N732AN,08/12/2014,American Airlines,,Active
31550,1160,Boeing 777,777-323ER,21/11/2013,6.4,,GE GE90-115B1,2,N726AN,18/12/2013,American Airlines,,Active
31553,1191,Boeing 777,777-323ER,19/03/2014,6.1,,GE GE90-115B1,2,N728AN,22/04/2014,American Airlines,,Active
31554,1217,Boeing 777,777-323ER,18/06/2014,5.8,,GE GE90-115B1,2,N730AN,16/07/2014,American Airlines,,Active
31679,391,Boeing 777,777-224ER,27/02/2002,18.1,,GE GE90-92B,2,N78017,14/03/2002,Continental Airlines,,Transferred
31679,391,Boeing 777,777-224ER,27/02/2002,18.1,,GE GE90-92B,2,N78017,01/05/2011,United Airlines,,Active
31679,391,Boeing 777,777-224ER,27/02/2002,18.1,,GE GE90-92B,2,N78017,14/03/2002,Continental Airlines,,Transferred
31679,391,Boeing 777,777-224ER,27/02/2002,18.1,,GE GE90-92B,2,N78017,01/05/2011,United Airlines,,Active
31680,397,Boeing 777,777-224ER,02/04/2002,18,,GE GE90-92B,2,N37018,18/04/2002,Continental Airlines,,Transferred
31680,397,Boeing 777,777-224ER,02/04/2002,18,,GE GE90-92B,2,N37018,01/01/2011,United Airlines,,Active
31687,625,Boeing 777,777-224ER,30/03/2007,13,,GE GE90-92B,2,N69020,17/04/2007,Continental Airlines,,Transferred
31687,625,Boeing 777,777-224ER,30/03/2007,13,,GE GE90-92B,2,N69020,31/12/2010,United Airlines,,Active
32222,767,Boeing 777,777-232LR,23/02/2009,11.1,,GE GE90-110B1L,2,N703DN,06/03/2009,Delta Air Lines,,Active
32305,395,Boeing 777,777-228ER,25/03/2002,18.1,,GE GE90-90B2,2,F-GSPY,02/04/2002,Air France,,Active
32306,370,Boeing 777,777-228ER,23/10/2001,18.5,,GE GE90-90B2,2,F-GSPS,02/11/2001,Air France,,Active
32308,382,Boeing 777,777-228ER,10/01/2002,18.3,,GE GE90-90B2,2,F-GSPT,22/01/2002,Air France,Interim storage 03/2020lsd ILFC,Active
32309,383,Boeing 777,777-228ER,22/01/2002,18.2,,GE GE90-90B2,2,F-GSPU,01/02/2002,Air France,,Active
32310,401,Boeing 777,777-228ER,24/04/2002,18,,GE GE90-90B2,2,F-GSPZ,21/05/2002,Air France,,Active
32316,412,Boeing 777,777-212ER,24/07/2002,,,RR Trent 892,2,9V-SVI,02/08/2002,Singapore Airlines,Stored 05/2018 as N868BC  Lsd From Bcc,Stored
32317,420,Boeing 777,777-312,14/10/2002,17.5,N5020K,RR Trent 892,2,9V-SYH,31/10/2002,Singapore Airlines,,Active
32318,441,Boeing 777,777-212ER,21/05/2003,,,RR Trent 892,2,9V-SRN,19/06/2003,Singapore Airlines,Stored 06/2015 as EI-FLE then VP-BEM lsd from pembroke,Transferred
32318,441,Boeing 777,777-212ER,21/05/2003,,,RR Trent 892,2,9M-FGB,02/09/2017,flyGlobal,,Transferred
32318,441,Boeing 777,777-212ER,21/05/2003,,,RR Trent 892,2,9M-FGB,06/09/2017,Biman Bangladesh,lsd from flyGlobal,Transferred
32318,441,Boeing 777,777-212ER,21/05/2003,,,RR Trent 892,2,9M-FGB,27/11/2017,Nesma Saudi,lsd from flyGlobal,Transferred
32318,441,Boeing 777,777-212ER,21/05/2003,,,RR Trent 892,2,9M-FGB,01/02/2018,flyGlobal,,Stored
32320,438,Boeing 777,777-212ER,23/04/2003,,,RR Trent 884,2,9V-SRM,01/05/2003,Singapore Airlines,Stored 02/2020Stored 05/2018 to 08/2018,Stored
32321,447,Boeing 777,777-212ER,14/07/2003,,,RR Trent 892,2,9V-SRO,28/07/2003,Singapore Airlines,Stored 08/2019 as N519BC (Boeing),Stored
32327,484,Boeing 777,777-312,01/07/2004,15.8,N5028Y,RR Trent 892,2,9V-SYI,06/08/2004,Singapore Airlines,,Active
32334,409,Boeing 777,777-212ER,20/06/2002,17.8,,RR Trent 892,2,9V-SRL,02/07/2002,Singapore Airlines,Stored 02/2018,Transferred
32334,409,Boeing 777,777-212ER,20/06/2002,17.8,,RR Trent 892,2,HS-XBE,24/04/2018,NokScoot,,Active
32335,415,Boeing 777,777-212ER,16/08/2002,,,RR Trent 892,2,9V-SVJ,23/08/2002,Singapore Airlines,Stored 12/2018 as N940BC boeing aircraft holding co,Stored
32336,422,Boeing 777,777-212ER,14/11/2002,17.4,,RR Trent 892,2,9V-SVL,26/11/2002,Singapore Airlines,Stored 03/2018 as N817BC   Lsd From Bcc,Transferred
32336,422,Boeing 777,777-212ER,14/11/2002,17.4,,RR Trent 892,2,ZK-OKI,19/06/2018,Air New Zealand,Stored 04/2019 as N943BC boeing aircraft holding coLsd From Bcc,Transferred
32336,422,Boeing 777,777-212ER,14/11/2002,17.4,,RR Trent 892,2,PZ-TCU,19/11/2019,Surinam Airways,Lsd From Bcc,Active
32430,423,Boeing 777,777-346ER,24/02/2003,17.1,,GE GE90-115B,2,N5017V,24/02/2003,Boeing,777-300 Proto 1,Transferred
32430,423,Boeing 777,777-346ER,24/02/2003,17.1,,GE GE90-115B,2,JA732J,01/07/2004,Japan Airlines,,Active
32431,429,Boeing 777,777-346ER,06/04/2003,17,,GE GE90-115B,2,N5016R,03/04/2003,Boeing,777-300 Proto 2,Transferred
32431,429,Boeing 777,777-346ER,06/04/2003,17,,GE GE90-115B,2,JA731J,15/06/2004,Japan Airlines,,Active
32432,521,Boeing 777,777-346ER,07/06/2005,14.8,,GE GE90-115B,2,JA733J,20/06/2005,Japan Airlines,,Active
32433,527,Boeing 777,777-346ER,18/07/2005,14.7,,GE GE90-115B,2,JA734J,26/07/2005,Japan Airlines,,Active
32434,577,Boeing 777,777-346ER,10/07/2006,13.8,,GE GE90-115B,2,JA735J,20/07/2006,Japan Airlines,,Active
32435,583,Boeing 777,777-346ER,09/08/2006,13.7,,GE GE90-115B,2,JA736J,23/08/2006,Japan Airlines,,Active
32436,724,Boeing 777,777-346ER,30/05/2008,11.9,,GE GE90-115B,2,JA738J,24/06/2008,Japan Airlines,,Active
32437,736,Boeing 777,777-346ER,25/07/2008,11.7,,GE GE90-115B,2,JA739J,02/08/2008,Japan Airlines,,Active
32439,1371,Boeing 777,777-323ER,28/01/2016,4.2,,GE GE90-115B1,2,N735AT,08/02/2016,American Airlines,,Active
32629,362,Boeing 777,777-266ER,06/09/2001,,,PW PW4090,2,SU-GBX,03/10/2001,Egyptair,Stored 11/2012 to 12/2013Named Neit,Transferred
32629,362,Boeing 777,777-266ER,06/09/2001,,,PW PW4090,2,S2-AHK,23/05/2014,Biman Bangladesh,Stored 04/2018,Stored
32630,368,Boeing 777,777-266ER,09/10/2001,,,PW PW4090,2,SU-GBY,18/10/2001,Egyptair,Stored 11/2012 to 10/2013Named Titi,Transferred
32630,368,Boeing 777,777-266ER,09/10/2001,,,PW PW4090,2,S2-AHL,20/03/2014,Biman Bangladesh,Stored 01/2018  Lsd From Egyptair,Stored
32636,363,Boeing 777,777-223ER,14/09/2001,18.6,,RR Trent 892,2,N757AN,06/11/2001,American Airlines,,Active
32637,371,Boeing 777,777-223ER,25/10/2001,18.5,,RR Trent 892,2,N758AN,13/11/2001,American Airlines,,Active
32638,376,Boeing 777,777-223ER,30/11/2001,18.4,,RR Trent 892,2,N759AN,14/12/2001,American Airlines,,Active
32639,524,Boeing 777,777-35EER,29/06/2005,14.8,,GE GE90-115B,2,B-16701,27/07/2005,EVA Air,Stored 05/2017lsd from GECAS,Transferred
32639,524,Boeing 777,777-35EER,29/06/2005,14.8,,GE GE90-115B,2,VP-BJL,31/08/2017,Nordwind Airlines,Lsd From Dae Capital,Active
32640,531,Boeing 777,777-35EER,16/08/2005,14.7,,GE GE90-115B,2,B-16702,26/08/2005,EVA Air,Stored 06/2017,Transferred
32640,531,Boeing 777,777-35EER,16/08/2005,14.7,,GE GE90-115B,2,VP-BJO,31/10/2017,Nordwind Airlines,Lsd From Dae Capital,Active
32641,707,Boeing 777,777-35EER,17/03/2008,12.1,,GE GE90-115B,2,B-16710,26/03/2008,EVA Air,,Active
32642,822,Boeing 777,777-35EER,09/11/2009,10.4,,GE GE90-115B,2,B-16716,18/12/2009,EVA Air,Stored 09/2010 to 11/2010,Active
32643,572,Boeing 777,777-35EER,14/06/2006,13.8,,GE GE90-115B,2,B-16703,22/06/2006,EVA Air,,Active
32644,863,Boeing 777,777-35EER,14/04/2010,,,GE GE90-115B,2,B-16717,19/11/2010,EVA Air,Stored 07/2018,Transferred
32644,863,Boeing 777,777-35EER,14/04/2010,,,GE GE90-115B,2,ZK-OKT,08/08/2018,Air New Zealand,Stored 03/2020 lsd from Eva Air,Transferred
32644,863,Boeing 777,777-35EER,14/04/2010,,,GE GE90-115B,2,B-16717,27/03/2020,EVA Air,Stored,Stored
32645,597,Boeing 777,777-35EER,06/11/2006,13.4,N6009F,GE GE90-115B,2,B-16705,16/11/2006,EVA Air,,Active
32646,563,Boeing 777,777-281ER,25/04/2006,14,,PW PW4090,2,JA715A,12/05/2006,All Nippon Airways,,Active
32647,509,Boeing 777,777-281,14/03/2005,15.1,,PW PW4090,2,JA713A,22/03/2005,All Nippon Airways,,Active
32648,529,Boeing 777,777-381ER,01/08/2005,14.7,,GE GE90-115B,2,JA733A,20/10/2005,All Nippon Airways,,Active
32649,557,Boeing 777,777-381ER,14/03/2006,14.1,,GE GE90-115B,2,JA734A,23/03/2006,All Nippon Airways,,Active
32650,593,Boeing 777,777-381ER,12/10/2006,13.5,,GE GE90-115B,2,JA777A,19/10/2006,All Nippon Airways,,Active
32651,606,Boeing 777,777-381ER,11/01/2007,13.3,,GE GE90-115B,2,JA778A,24/01/2007,All Nippon Airways,,Active
32697,396,Boeing 777,777-31H,01/04/2002,18,,RR Trent 892,2,A6-EMQ,24/04/2002,Emirates,Stored 02/2018 as OE-IGMfrom Aercap,Transferred
32697,396,Boeing 777,777-31H,01/04/2002,18,,RR Trent 892,2,B-HNW,26/07/2019,Cathay Pacific,,Active
32698,392,Boeing 777,777-228ER,05/03/2002,18.1,,GE GE90-90B2,2,F-GSPX,13/03/2002,Air France,lsd ILFC,Active
32699,414,Boeing 777,777-31H,12/08/2002,17.7,,RR Trent 892,2,A6-EMT,03/09/2002,Emirates,Stored 04/2018lsd SALE,Transferred
32699,414,Boeing 777,777-31H,12/08/2002,17.7,,RR Trent 892,2,B-HNU,25/11/2018,Cathay Pacific,,Active
32700,434,Boeing 777,777-31H,07/03/2003,,,RR Trent 892,2,A6-EMW,28/03/2003,Emirates,,Written off
32701,443,Boeing 777,777-2Q8ER,04/06/2003,,,GE GE90-94B,2,VN-A142,16/06/2003,Vietnam Airlines,Stored 07/2016 as EI-FSSlsd masl ireland (11) limited,Stored
32702,444,Boeing 777,777-31H,10/06/2003,16.8,,RR Trent 892,2,A6-EMX,24/06/2003,Emirates,Stored 10/2018Stored 03/2017 to 06/2017lsd from Aercap,Transferred
32702,444,Boeing 777,777-31H,10/06/2003,16.8,,RR Trent 892,2,B-HNX,10/10/2019,Cathay Pacific,Lsd From Aercap,Active
32702,444,Boeing 777,777-31H,10/06/2003,16.8,,RR Trent 892,2,A6-EMX,24/06/2003,Emirates,Stored 10/2018Stored 03/2017 to 06/2017lsd from Aercap,Transferred
32702,444,Boeing 777,777-31H,10/06/2003,16.8,,RR Trent 892,2,B-HNX,10/10/2019,Cathay Pacific,Lsd From Aercap,Active
32703,472,Boeing 777,777-21BER,04/03/2004,16.1,,GE GE90-92B,2,B-2070,22/03/2004,China Southern Airlines,lsd from ILFC,Transferred
32703,472,Boeing 777,777-21BER,04/03/2004,16.1,,GE GE90-92B,2,VP-BJF,29/04/2013,Nordwind Airlines,Lsd From Aercap,Active
32704,476,Boeing 777,777-206/ER,12/04/2004,16,,GE GE90-94B,2,PH-BQG,23/04/2004,KLM,Named Galapagos Islands  Lsd From Aircastle,Active
32705,493,Boeing 777,777-206/ER,30/09/2004,15.5,,GE GE90-94B,2,PH-BQH,19/10/2004,KLM,Named Hadrians Wall,Active
32706,506,Boeing 777,777-31HER,22/02/2005,15.1,,GE GE90-115B,2,A6-EBA,27/03/2005,Emirates,Stored 01/2018lsd from Aercap,Transferred
32706,506,Boeing 777,777-31HER,22/02/2005,15.1,,GE GE90-115B,2,EI-GES,21/05/2018,Rossiya,Named Tomsk   Lsd From Aercap,Active
