serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
215,,Airbus A380,380-841,15/02/2016,4.2,F-WWAL,RR Trent 970,4,G-XLEL,22/06/2016,British Airways,,Active
216,,Airbus A380,380-861,08/03/2016,4.1,F-WWAM,GP7270,4,A6-EUD,30/06/2016,Emirates,,Active
217,,Airbus A380,380-861,21/03/2016,4.1,F-WWAU,GP7270,4,A6-EUE,19/08/2016,Emirates,,Active
218,,Airbus A380,380-861,06/04/2016,4,F-WWAV,GP7270,4,A6-EUF,05/10/2016,Emirates,,Active
219,,Airbus A380,380-861,19/04/2016,4,F-WWAB,GP7270,4,A6-EUG,25/10/2016,Emirates,,Active
220,,Airbus A380,380-861,09/05/2016,3.9,F-WWAD,GP7270,4,A6-EUH,19/11/2016,Emirates,,Active
221,,Airbus A380,380-861,24/05/2016,3.9,F-WWAF,GP7270,4,A6-EUI,21/02/2017,Emirates,,Active
222,,Airbus A380,380-861,14/06/2016,3.8,F-WWAX,GP7270,4,A6-EUJ,30/11/2016,Emirates,,Active
223,,Airbus A380,380-861,29/06/2016,3.8,F-WWSH,GP7270,4,A6-EUK,09/12/2016,Emirates,,Active
224,,Airbus A380,380-861,19/07/2016,3.7,F-WWSP,GP7270,4,A6-EUL,20/12/2016,Emirates,,Active
225,,Airbus A380,380-842,23/06/2016,3.8,F-WWSQ,RR Trent 972,4,A6-EUM,29/12/2016,Emirates,,Active
226,,Airbus A380,380-842,12/07/2016,3.7,F-WWSR,RR Trent 972,4,A6-EUN,29/12/2016,Emirates,,Active
227,,Airbus A380,380-842,26/07/2016,3.7,F-WWSA,RR Trent 972,4,A6-EUO,29/12/2016,Emirates,,Active
228,,Airbus A380,380-842,14/09/2016,3.6,F-WWSC,RR Trent 972,4,A6-EUP,25/03/2017,Emirates,,Active
229,,Airbus A380,380-842,29/09/2016,3.5,F-WWSF,RR Trent 972,4,A6-EUQ,15/05/2017,Emirates,,Active
230,,Airbus A380,380-841,17/05/2016,3.9,F-WWSU,RR Trent 970,4,HL7640,25/10/2016,Asiana Airlines,,Active
231,,Airbus A380,380-841,10/08/2016,3.7,F-WWSV,RR Trent 970,4,HL7641,22/12/2016,Asiana Airlines,,Active
232,,Airbus A380,380-842,28/10/2016,3.5,F-WWAE,RR Trent 972,4,A6-EUR,16/03/2018,Emirates,,Active
233,,Airbus A380,380-861,25/10/2016,3.5,F-WWAK,GP7270,4,A6-API,25/03/2017,Etihad Airways,,Active
234,,Airbus A380,380-842,09/02/2014,6.2,F-WWAN,RR Trent 972,4,A6-EUS,30/11/2017,Emirates,,Active
235,,Airbus A380,380-861,27/07/2017,2.7,F-WWAO,GP7270,4,A7-API,18/12/2017,Qatar Airways,,Active
236,,Airbus A380,380-842,24/01/2017,3.2,F-WWAP,RR Trent 972,4,A6-EUT,27/10/2017,Emirates,,Active
237,,Airbus A380,380-861,04/01/2017,3.3,F-WWAR,GP7270,4,A6-APJ,25/05/2017,Etihad Airways,,Active
238,,Airbus A380,380-842,27/01/2017,3.2,F-WWAY,RR Trent 972,4,A6-EUU,01/07/2018,Emirates,,Active
239,,Airbus A380,380-842,20/02/2017,3.1,F-WWSB,RR Trent 972,4,A6-EUV,06/11/2017,Emirates,Lsd From Investec,Active
240,,Airbus A380,380-842,03/05/2017,2.9,F-WWSE,RR Trent 972,4,A6-EUW,17/09/2018,Emirates,,Active
241,,Airbus A380,380-842,08/03/2017,3.1,F-WWSG,RR Trent 972,4,A6-EUX,27/07/2017,Emirates,,Active
242,,Airbus A380,380-842,03/04/2017,3,F-WWSX,RR Trent 972,4,A6-EUY,29/08/2017,Emirates,,Active
243,,Airbus A380,380-841,17/03/2017,3.1,F-WWAQ,RR Trent 970,4,9V-SKU,13/12/2017,Singapore Airlines,,Active
244,,Airbus A380,380-842,08/06/2017,2.8,F-WWAT,RR Trent 972,4,A6-EUZ,29/09/2017,Emirates,,Active
247,,Airbus A380,380-841,07/06/2017,2.8,F-WWSJ,RR Trent 970,4,9V-SKV,01/02/2018,Singapore Airlines,,Active
248,,Airbus A380,380-842,13/03/2018,2.1,F-WWSK,RR Trent 972,4,A6-EVC,11/05/2019,Emirates,,Active
249,,Airbus A380,380-842,24/04/2018,2,F-WWSM,RR Trent 972,4,A6-EVD,19/07/2019,Emirates,,Active
250,,Airbus A380,380-842,30/05/2018,1.9,F-WWSU,RR Trent 972,4,A6-EVE,28/11/2018,Emirates,,Active
251,,Airbus A380,380-841,20/09/2017,2.6,F-WWSS,RR Trent 970,4,9V-SKW,12/04/2018,Singapore Airlines,,Active
252,,Airbus A380,380-842,11/07/2018,1.8,F-WWSY,RR Trent 972,4,A6-EVF,07/12/2018,Emirates,,Active
253,,Airbus A380,380-841,05/01/2018,2.3,F-WWAB,RR Trent 970,4,9V-SKY,15/06/2018,Singapore Airlines,,Active
254,,Airbus A380,380-861,12/12/2017,2.3,F-WWAJ,GP7270,4,A7-APJ,24/04/2018,Qatar Airways,,Active
255,,Airbus A380,380-841,13/02/2018,2.2,F-WWAM,RR Trent 970,4,9V-SKZ,27/07/2018,Singapore Airlines,,Active
256,,Airbus A380,380-842,18/10/2018,1.5,F-WWAS,RR Trent 972,4,A6-EVG,18/06/2019,Emirates,,Active
257,,Airbus A380,380-842,30/07/2018,1.7,F-WWAX,RR Trent 972,4,A6-EVH,14/12/2018,Emirates,,Active
258,,Airbus A380,380-842,04/04/2019,1,F-WWST,RR Trent 972,4,A6-EVI,12/12/2019,Emirates,,Active
259,,Airbus A380,380-842,05/02/2019,1.2,F-WWSA,RR Trent 972,4,A6-EVJ,08/11/2019,Emirates,,Active
260,,Airbus A380,380-842,06/06/2019,0.8,F-WWSD,RR Trent 972,4,A6-EVK,20/12/2019,Emirates,,Active
262,,Airbus A380,380-841,17/09/2018,1.6,F-WWSH,RR Trent 970,4,JA381A,20/03/2019,All Nippon Airways,Named Lani,Active
263,,Airbus A380,380-841,18/12/2018,1.3,F-WWAF,RR Trent 970,4,JA382A,17/05/2019,All Nippon Airways,,Active
