serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
21350,321,Boeing 747,747-236B,14/03/1978,,,RR RB211-524D4,4,G-BDXE,11/01/2002,European Aircharter,,Transferred
21350,321,Boeing 747,747-236B,14/03/1978,,,RR RB211-524D4,4,G-BDXE,09/07/2005,Corsair,,Transferred
21350,321,Boeing 747,747-236B,14/03/1978,,,RR RB211-524D4,4,G-BDXE,09/09/2005,European Aircharter,Stored at Exeter 09/09/05 - Scrapped at Kemble 11/2005,Scrapped
21351,323,Boeing 747,747-236B,10/04/1978,,,RR RB211-524D4,4,G-BDXF,24/04/1978,British Airways,,Transferred
21351,323,Boeing 747,747-236B,10/04/1978,,,RR RB211-524D4,4,G-BDXF,23/05/2002,European Aircharter,Ceased operations 17/03/04,Transferred
21351,323,Boeing 747,747-236B,10/04/1978,,,RR RB211-524D4,4,G-BDXF,01/06/2005,Corsair,LSD,Transferred
21351,323,Boeing 747,747-236B,10/04/1978,,,RR RB211-524D4,4,G-BDXF,01/09/2005,European Aircharter,Stored at Kemble 11/2005 - Scrapped in September 2006,Scrapped
21352,310,Boeing 747,747-238B,11/07/1977,,N8295V,PW JT9D-7J,4,VH-EBM,15/08/1977,Qantas,,Transferred
21352,310,Boeing 747,747-238B,11/07/1977,,N8295V,PW JT9D-7J,4,N161UA,26/03/1991,United Airlines,,Transferred
21352,310,Boeing 747,747-238B,11/07/1977,,N8295V,PW JT9D-7J,4,YA-EAG,01/01/2003,Ariana Afghan Airlines,,Transferred
21352,310,Boeing 747,747-238B,11/07/1977,,N8295V,PW JT9D-7J,4,EK-74701,10/01/2004,AIR-VAN Airlines,,Transferred
21352,310,Boeing 747,747-238B,11/07/1977,,N8295V,PW JT9D-7J,4,EK-74701,15/01/2004,IRS Airlines,lsd from AIR-VAN Airlines,Transferred
21352,310,Boeing 747,747-238B,11/07/1977,,N8295V,PW JT9D-7J,4,EK-74701,10/03/2004,AIR-VAN Airlines,,Transferred
21352,310,Boeing 747,747-238B,11/07/1977,,N8295V,PW JT9D-7J,4,EK-74701,18/08/2005,IRS Airlines,,Transferred
21352,310,Boeing 747,747-238B,11/07/1977,,N8295V,PW JT9D-7J,4,J2-KCB,17/10/2006,Buraq Air,Stored at Al Ain(AAN),Stored
21353,316,Boeing 747,747-238B,06/12/1977,,,PW JT9D-7J,4,VH-EBN,20/12/1977,Qantas,,Transferred
21353,316,Boeing 747,747-238B,06/12/1977,,,PW JT9D-7J,4,N163UA,01/05/1991,United Airlines,broken up at Roswell,Scrapped
21354,314,Boeing 747,747-238B,04/10/1977,,,PW JT9D-7J,4,VH-ECA,27/10/1977,Qantas,Named City of Sale,Transferred
21354,314,Boeing 747,747-238B,04/10/1977,,,PW JT9D-7J,4,C-GAGC,11/08/1988,Air Canada,Stored at Mojave 29/01/99,Stored
21380,320,Boeing 747,747-230BSF,02/03/1978,,,GE CF6-50E2,4,D-ABYL,16/03/1978,Lufthansa,,Transferred
21380,320,Boeing 747,747-230BSF,02/03/1978,,,GE CF6-50E2,4,N507MC,15/11/1994,Atlas Air,Converted 747-230BF,Transferred
21380,320,Boeing 747,747-230BSF,02/03/1978,,,GE CF6-50E2,4,N740SA,16/07/2004,Southern Air,Stored 04/2009,Stored
21381,311,Boeing 747,747-283B,24/08/1977,,,PW JT9D-70A,4,LN-RNA,27/10/1977,SAS Scandinavian Airlines,,Transferred
21381,311,Boeing 747,747-283B,24/08/1977,,,PW JT9D-70A,4,LN-RNA,01/03/1982,Scanair,,Transferred
21381,311,Boeing 747,747-283B,24/08/1977,,,PW JT9D-70A,4,HK-2910X,03/08/1982,Avianca,,Written off
21429,313,Boeing 747,747-228BM,21/09/1977,,,GE CF6-50E2,4,F-BPVT,30/09/1977,Air France,Scrapped at Vatry,Scrapped
21439,312,Boeing 747,747-212B,31/08/1977,,,PW JT9D-7J,4,9V-SQG,14/09/1977,Singapore Airlines,,Transferred
21439,312,Boeing 747,747-212B,31/08/1977,,,PW JT9D-7J,4,N747BK,12/12/1984,Boeing,,Transferred
21439,312,Boeing 747,747-212B,31/08/1977,,,PW JT9D-7J,4,N723PA,16/01/1985,Pan Am,,Transferred
21439,312,Boeing 747,747-212B,31/08/1977,,,PW JT9D-7J,4,N6186,30/09/1992,Tower Air,,Transferred
21439,312,Boeing 747,747-212B,31/08/1977,,,PW JT9D-7J,4,N624FF,30/05/1999,Tower Air,,Transferred
21439,312,Boeing 747,747-212B,31/08/1977,,,PW JT9D-7J,4,C5-OAA,07/03/2001,Mahfooz Avtn,,Transferred
21439,312,Boeing 747,747-212B,31/08/1977,,,PW JT9D-7J,4,CN-RYM,09/07/2001,Mahfooz Avtn,,Transferred
21439,312,Boeing 747,747-212B,31/08/1977,,,PW JT9D-7J,4,N624FF,04/04/2002,CIT LC,pkd Roswell,Stored
21441,306,Boeing 747,747-SP21,25/04/1977,43,,PW JT9D-7A,4,N536PA,06/05/1977,Pan Am,,Transferred
21441,306,Boeing 747,747-SP21,25/04/1977,43,,PW JT9D-7A,4,N145UA,13/02/1986,United Airlines,,Transferred
21441,306,Boeing 747,747-SP21,25/04/1977,43,,PW JT9D-7A,4,N747NA,20/10/1997,NASA,,Active
21446,318,Boeing 747,747-237B,26/01/1978,,,PW JT9D-7A,4,VT-EFJ,03/02/1978,Air India,,Transferred
21446,318,Boeing 747,747-237B,26/01/1978,,,PW JT9D-7A,4,N104TR,02/02/1998,FSB,,Transferred
21446,318,Boeing 747,747-237B,26/01/1978,,,PW JT9D-7A,4,N104TR,02/11/1998,Cargolux,Converted 747-237BF,Transferred
21446,318,Boeing 747,747-237B,26/01/1978,,,PW JT9D-7A,4,N104TR,28/05/1999,Tower Air,,Transferred
21446,318,Boeing 747,747-237B,26/01/1978,,,PW JT9D-7A,4,N524UP,10/04/2000,UPS,,Transferred
21446,318,Boeing 747,747-237B,26/01/1978,,,PW JT9D-7A,4,N104TR,15/08/2002,Polar Air Cargo,ret Triton 04/02/04,Transferred
21446,318,Boeing 747,747-237B,26/01/1978,,,PW JT9D-7A,4,N524UP,27/10/2004,Tradewinds Airlines,lsd from Triton - Stored at Mobile 12/2006,Stored
21454,322,Boeing 747,747-209BSF,29/03/1978,,,PW JT9D-7AW,4,B-1864,20/04/1978,China Airlines,,Transferred
21454,322,Boeing 747,747-209BSF,29/03/1978,,,PW JT9D-7AW,4,B-18751,01/01/1999,China Airlines,Scrapped in 2002,Scrapped
21468,324,Boeing 747,747-2Q2B,25/04/1978,,,,,N1248E,05/10/1978,Air Gabon,,Transferred
21468,324,Boeing 747,747-2Q2B,25/04/1978,,,,,F-ODJG,29/12/1978,Air Gabon,Scrapped at Vatry 16/02/06,Scrapped
21473,330,Boeing 747,747-237B,19/06/1978,,,PW JT9D-7A,4,VT-EFO,30/06/1978,Air India,,Written off
21486,315,Boeing 747,747-2J9F,28/11/1977,42.4,,PW JT9D-7F,4,5-8113,22/12/1977,Iran Air Force,,Transferred
21486,315,Boeing 747,747-2J9F,28/11/1977,42.4,,PW JT9D-7F,4,EP-NHN,01/03/1984,Iran Air,,Transferred
21486,315,Boeing 747,747-2J9F,28/11/1977,42.4,,PW JT9D-7F,4,5-8113,01/01/1985,Iran Air Force,,Transferred
21486,315,Boeing 747,747-2J9F,28/11/1977,42.4,,PW JT9D-7F,4,EP-SHB,01/11/1991,Saha Airlines,,Active
21487,319,Boeing 747,747-2J9F,16/02/1978,,,PW JT9D-7F,4,5-8114,27/02/1978,Iran Air Force,,Transferred
21487,319,Boeing 747,747-2J9F,16/02/1978,,,PW JT9D-7F,4,EP-ICA,09/11/1980,Iran Air,,Transferred
21487,319,Boeing 747,747-2J9F,16/02/1978,,,PW JT9D-7F,4,5-8114,01/01/1983,Iran Air Force,,Transferred
21487,319,Boeing 747,747-2J9F,16/02/1978,,,PW JT9D-7F,4,EP-ICA,01/06/1984,Iran Air,,Transferred
21487,319,Boeing 747,747-2J9F,16/02/1978,,,PW JT9D-7F,4,5-8114,01/06/1987,Iran Air Force,,Transferred
21487,319,Boeing 747,747-2J9F,16/02/1978,,,PW JT9D-7F,4,EP-ICA,01/08/1990,Iran Air,,Transferred
21487,319,Boeing 747,747-2J9F,16/02/1978,,,PW JT9D-7F,4,EP-SHH,22/07/1996,Saha Airlines,Stored 11/2013,Transferred
21487,319,Boeing 747,747-2J9F,16/02/1978,,,PW JT9D-7F,4,5-8114,01/11/2018,Iran Air Force,To enter in service,On order
21507,340,Boeing 747,747-2J9F,18/09/1978,41.6,N8277V,PW JT9D-7F,4,5-8115,29/09/1978,Iran Air Force,,Transferred
21507,340,Boeing 747,747-2J9F,18/09/1978,41.6,N8277V,PW JT9D-7F,4,EP-ICB,24/09/1980,Iran Air,,Transferred
21507,340,Boeing 747,747-2J9F,18/09/1978,41.6,N8277V,PW JT9D-7F,4,5-8115,01/02/1988,Iran Air Force,,Transferred
21507,340,Boeing 747,747-2J9F,18/09/1978,41.6,N8277V,PW JT9D-7F,4,EP-SHA,01/01/1991,Saha Airlines,Stored at THR 06/2009,Transferred
21507,340,Boeing 747,747-2J9F,18/09/1978,41.6,N8277V,PW JT9D-7F,4,EP-CQA,10/03/2014,Caspian Airlines,,Active
21514,343,Boeing 747,747-2J9F,11/10/1978,,N8294V,PW JT9D-7F,4,5-8116,23/10/1978,Iran Air Force,,Transferred
21514,343,Boeing 747,747-2J9F,11/10/1978,,N8294V,PW JT9D-7F,4,EP-ICC,01/11/1980,Iran Air,Stored 12/2006,Stored
21515,337,Boeing 747,747-2B3F,21/08/1978,,N1780B,GE CF6-50E2,4,F-GPAN,26/09/1978,UTA,,Transferred
21515,337,Boeing 747,747-2B3F,21/08/1978,,N1780B,GE CF6-50E2,4,F-GPAN,01/03/1984,National Airlines (Old),,Transferred
21515,337,Boeing 747,747-2B3F,21/08/1978,,N1780B,GE CF6-50E2,4,F-GPAN,28/03/1986,Air France,,Written off
21516,326,Boeing 747,747-211B,15/05/1978,,,,,C-GXRA,09/06/1978,Wardair Canada,,Transferred
21516,326,Boeing 747,747-211B,15/05/1978,,,,,G-GLYN,01/10/1986,British Caledonian,,Transferred
21516,326,Boeing 747,747-211B,15/05/1978,,,,,G-GLYN,14/04/1988,British Airways,,Transferred
21516,326,Boeing 747,747-211B,15/05/1978,,,,,N207AE,28/02/1991,Philippine Airlines,,Transferred
21516,326,Boeing 747,747-211B,15/05/1978,,,,,RP-C8850,04/04/2000,Philippine Airlines,,Stored
21517,368,Boeing 747,747-211B,02/04/1979,,,,,C-GXRD,25/04/1979,Wardair Canada,,Transferred
21517,368,Boeing 747,747-211B,02/04/1979,,,,,G-NIGB,09/03/1987,British Caledonian,,Transferred
21517,368,Boeing 747,747-211B,02/04/1979,,,,,G-NIGB,14/04/1988,British Airways,,Transferred
21517,368,Boeing 747,747-211B,02/04/1979,,,,,N208AE,11/02/1991,Potomac,,Transferred
21517,368,Boeing 747,747-211B,02/04/1979,,,,,N208AE,11/02/1991,Philippine Airlines,,Transferred
21517,368,Boeing 747,747-211B,02/04/1979,,,,,RP-C8830,07/01/2000,Philippine Airlines,Stored at Marana - Beeing scrapped 11/2005,Scrapped
21536,328,Boeing 747,747-236B,02/06/1978,,,RR RB211-524D4,4,G-BDXG,16/06/1978,British Airways,,Transferred
21536,328,Boeing 747,747-236B,02/06/1978,,,RR RB211-524D4,4,G-BDXG,07/02/2002,European Aircharter,Wet Leased to Volare Airlines/Air Europe Italy from 06/04/2004 To 17/04/04 - a/c has been parked at Bournemouth since July 2004.  Scrapped May 2008,Scrapped
21537,333,Boeing 747,747-228B,21/07/1978,,,GE CF6-50E2,4,N1252E,07/08/1978,Air France,,Transferred
21537,333,Boeing 747,747-228B,21/07/1978,,,GE CF6-50E2,4,F-BPVU,24/10/1985,Air France,Stored at CHR 08/2002,Scrapped
21541,332,Boeing 747,747-269B,17/07/1978,,,PW JT9D-7J,4,9K-ADA,28/07/1978,Kuwait Airways,,Transferred
21541,332,Boeing 747,747-269B,17/07/1978,,,PW JT9D-7J,4,9K-ADA,26/11/1987,Egyptair,,Transferred
21541,332,Boeing 747,747-269B,17/07/1978,,,PW JT9D-7J,4,9K-ADA,01/12/1988,Garuda,,Transferred
21541,332,Boeing 747,747-269B,17/07/1978,,,PW JT9D-7J,4,9K-ADA,01/01/1990,Kuwait Airways,,Transferred
21541,332,Boeing 747,747-269B,17/07/1978,,,PW JT9D-7J,4,N707CK,09/08/1995,American Int Airways,"Painted in Oceanic Airlines colors for a Steven Segal movie, ""Executive Decision"" (1995)",Transferred
21541,332,Boeing 747,747-269B,17/07/1978,,,PW JT9D-7J,4,N707CK,03/02/1999,Kitty Hawk,,Transferred
21541,332,Boeing 747,747-269B,17/07/1978,,,PW JT9D-7J,4,N707CK,11/12/2000,Kalitta Air,,Transferred
21541,332,Boeing 747,747-269B,17/07/1978,,,PW JT9D-7J,4,N801KH,04/06/2004,Airfreight Express,,Transferred
21541,332,Boeing 747,747-269B,17/07/1978,,,PW JT9D-7J,4,S2-ADT,23/09/2004,Ocean Airlines,Scrapped in ETNA,Scrapped
21542,335,Boeing 747,747-269B,03/08/1978,,,PW JT9D-7J,4,9K-ADB,17/08/1978,Kuwait Airways,Stored at Riyadh,Stored
21543,359,Boeing 747,747-269B,14/02/1979,,,PW JT9D-7J,4,9K-ADC,28/02/1979,Kuwait Airways,,Transferred
21543,359,Boeing 747,747-269B,14/02/1979,,,PW JT9D-7J,4,9K-ADC,01/12/1987,Egyptair,,Transferred
21543,359,Boeing 747,747-269B,14/02/1979,,,PW JT9D-7J,4,9K-ADC,01/10/1989,Garuda,,Transferred
21543,359,Boeing 747,747-269B,14/02/1979,,,PW JT9D-7J,4,N708CK,26/06/1995,American Int Airways,,Transferred
21543,359,Boeing 747,747-269B,14/02/1979,,,PW JT9D-7J,4,N708CK,03/02/1999,Kitty Hawk,Stored at Wichita,Transferred
21543,359,Boeing 747,747-269B,14/02/1979,,,PW JT9D-7J,4,9Q-CGI,12/05/2006,Cargair International,Stored 05/2006,Stored
21547,325,Boeing 747,747-SP21,05/05/1978,,,PW JT9D-7A,4,N537PA,09/06/1978,Pan Am,,Transferred
21547,325,Boeing 747,747-SP21,05/05/1978,,,PW JT9D-7A,4,N146UA,11/02/1986,United Airlines,Scrapped at Marana 2003,Scrapped
21548,331,Boeing 747,747-SP21,30/06/1978,,,PW JT9D-7A,4,N538PA,12/07/1978,Pan Am,,Transferred
21548,331,Boeing 747,747-SP21,30/06/1978,,,PW JT9D-7A,4,N147UA,12/02/1986,United Airlines,,Stored
21549,336,Boeing 747,747-206B,17/08/1978,,,GE CF6-50E2,4,PH-BUK,01/09/1978,KLM,Stored 17/11/03 - Preserved in Aviodrome Museum Lelystad,Stored
21550,344,Boeing 747,747-206BM,17/10/1978,,,GE CF6-50E2,4,PH-BUL,03/11/1978,KLM,,Transferred
21550,344,Boeing 747,747-206BM,17/10/1978,,,GE CF6-50E2,4,N725SA,13/08/2003,Southern Air,,Scrapped
21575,358,Boeing 747,747-283B,17/02/1979,,,PW JT9D-70A,4,SE-DFZ,02/03/1979,SAS Scandinavian Airlines,,Transferred
21575,358,Boeing 747,747-283B,17/02/1979,,,PW JT9D-70A,4,SE-DFZ,03/06/1983,Nigeria Airways,,Transferred
21575,358,Boeing 747,747-283B,17/02/1979,,,PW JT9D-70A,4,SE-DFZ,24/07/1986,Nigeria Airways,,Transferred
21575,358,Boeing 747,747-283B,17/02/1979,,,PW JT9D-70A,4,SE-DFZ,28/03/1987,Nigeria Airways,,Transferred
21575,358,Boeing 747,747-283B,17/02/1979,,,PW JT9D-70A,4,SE-DFZ,01/01/1988,Malaysia Airlines,,Transferred
21575,358,Boeing 747,747-283B,17/02/1979,,,PW JT9D-70A,4,SE-DFZ,06/04/1988,GPA,,Transferred
21575,358,Boeing 747,747-283B,17/02/1979,,,PW JT9D-70A,4,LX-OCV,01/07/1988,Lionair,,Transferred
21575,358,Boeing 747,747-283B,17/02/1979,,,PW JT9D-70A,4,EI-BWF,07/09/1988,Philippine Airlines,,Transferred
21575,358,Boeing 747,747-283B,17/02/1979,,,PW JT9D-70A,4,EI-BWF,09/12/1991,Aerolineas Argentinas,,Transferred
21575,358,Boeing 747,747-283B,17/02/1979,,,PW JT9D-70A,4,EI-BWF,01/04/1992,Philippine Airlines,Converted 747-2XBF,Transferred
21575,358,Boeing 747,747-283B,17/02/1979,,,PW JT9D-70A,4,N9727N,17/08/1996,GECC,,Transferred
21575,358,Boeing 747,747-283B,17/02/1979,,,PW JT9D-70A,4,N921FT,03/03/1997,Polar Air Cargo,,Transferred
21575,358,Boeing 747,747-283B,17/02/1979,,,PW JT9D-70A,4,SX-FIN,06/04/2006,Sky Express Greece,Aircraft stored at CHR 08/2007,Stored
21576,334,Boeing 747,747-228F,27/07/1978,,,GE CF6-50E2,4,F-BPVV,09/08/1978,Air France,,Transferred
21576,334,Boeing 747,747-228F,27/07/1978,,,GE CF6-50E2,4,N536MC,05/02/1999,Atlas Air,,Transferred
21576,334,Boeing 747,747-228F,27/07/1978,,,GE CF6-50E2,4,F-GPVV,07/07/1999,Air France,,Transferred
21576,334,Boeing 747,747-228F,27/07/1978,,,GE CF6-50E2,4,N536MC,23/09/2002,Atlas Air,,Transferred
21576,334,Boeing 747,747-228F,27/07/1978,,,GE CF6-50E2,4,N754SA,26/06/2007,Southern Air,Stored 05/2011,Stored
21588,342,Boeing 747,747-230B,03/10/1978,,,GE CF6-50E2,4,D-ABYM,03/10/1978,Lufthansa,Displayed at Technical Museum Speyer,Stored
21589,345,Boeing 747,747-230B,25/10/1978,,,GE CF6-50E2,4,D-ABYN,10/11/1978,Lufthansa,,Transferred
21589,345,Boeing 747,747-230B,25/10/1978,,,GE CF6-50E2,4,I-DEMY,25/07/1990,Alitalia,"Scrapped at Kinston, NC 03/2003",Scrapped
21590,348,Boeing 747,747-230B,22/11/1978,,N8291V,GE CF6-50E2,4,D-ABYP,07/03/1979,Lufthansa,,Transferred
21590,348,Boeing 747,747-230B,22/11/1978,,N8291V,GE CF6-50E2,4,N720SA,23/09/2002,Southern Air,Scrapped,Scrapped
21591,350,Boeing 747,747-230B,01/12/1978,,,GE CF6-50E2,4,D-ABYQ,13/12/1978,Lufthansa,Named Bremen  Scrapped Hhn 01/2002,Scrapped
21592,347,Boeing 747,747-230F,10/11/1978,,,GE CF6-50E2,4,D-ABYO,22/11/1978,Lufthansa,,Transferred
21592,347,Boeing 747,747-230F,10/11/1978,,,GE CF6-50E2,4,I-OCEA,01/10/2004,Ocean Airlines,Ceased operations 12/2007,Transferred
21592,347,Boeing 747,747-230F,10/11/1978,,,GE CF6-50E2,4,AP-BKI,01/03/2012,Rayyan Air,Scrapped in 2014,Scrapped
21594,327,Boeing 747,747-258C,07/06/1978,,,,,4X-AXF,16/06/1978,El Al Israel Airlines,Scrapped 07/2009,Scrapped
21604,346,Boeing 747,747-SR81,03/11/1978,,N8286V,GE CF6-45A,4,JA8133,21/12/1978,All Nippon Airways,,Transferred
21604,346,Boeing 747,747-SR81,03/11/1978,,N8286V,GE CF6-45A,4,N747BK,15/12/1994,Boeing,,Transferred
21604,346,Boeing 747,747-SR81,03/11/1978,,N8286V,GE CF6-45A,4,A7-ABK,12/06/1995,Qatar Airways,,Transferred
21604,346,Boeing 747,747-SR81,03/11/1978,,N8286V,GE CF6-45A,4,A7-ABK,02/07/1997,Tunisair,Scrapped,Scrapped
21605,351,Boeing 747,747-SR81,09/12/1978,,,GE CF6-45A,4,JA8134,20/12/1978,All Nippon Airways,,Transferred
21605,351,Boeing 747,747-SR81,09/12/1978,,,GE CF6-45A,4,N747BL,23/02/1995,Boeing,,Transferred
21605,351,Boeing 747,747-SR81,09/12/1978,,,GE CF6-45A,4,A7-ABL,12/06/1995,Qatar Airways,,Transferred
21605,351,Boeing 747,747-SR81,09/12/1978,,,GE CF6-45A,4,A7-ABL,18/03/1998,Saudi Arabian Airlines,,Scrapped
21606,360,Boeing 747,747-SR81,21/02/1979,,,GE CF6-45A,4,JA8135,28/02/1979,All Nippon Airways,,Transferred
21606,360,Boeing 747,747-SR81,21/02/1979,,,GE CF6-45A,4,N8078M,10/11/1999,Atlas Air,,Scrapped
21614,353,Boeing 747,747-2B2B,12/01/1979,,,,,5R-MFT,26/01/1979,Air Madagascar,Stored at Bristol 12/2003 - Scrapped end 2005,Scrapped
21614,353,Boeing 747,747-2B2B,12/01/1979,,,,,5R-MFT,26/01/1979,Air Madagascar,Stored at Bristol 12/2003 - Scrapped end 2005,Scrapped
21615,338,Boeing 747,747-2B6B,06/09/1978,,,,,CN-RME,29/09/1978,Royal Air Maroc,,Transferred
21615,338,Boeing 747,747-2B6B,06/09/1978,,,,,CN-RME,02/07/1997,Corsair,,Transferred
21615,338,Boeing 747,747-2B6B,06/09/1978,,,,,CN-RME,13/09/1997,Royal Air Maroc,Stored at CMN 2007,Stored
21627,355,Boeing 747,747-233B,16/01/1979,,,PW JT9D-7J,4,C-GAGB,31/01/1979,Air Canada,Stored at Marana 01/1999,Stored
21635,365,Boeing 747,747-236B,19/03/1979,,,RR RB211-524D4,4,G-BDXH,27/03/1979,British Airways,,Transferred
21635,365,Boeing 747,747-236B,19/03/1979,,,RR RB211-524D4,4,G-BDXH,20/01/2002,European Aircharter,Ceased operations 17/03/04 - Scrapped 07/2009,Scrapped
21643,352,Boeing 747,747-230B,16/12/1978,,,GE CF6-50E2,4,D-ABYR,11/01/1979,Lufthansa,,Transferred
21643,352,Boeing 747,747-230B,16/12/1978,,,GE CF6-50E2,4,D-ABYR,11/01/1979,Condor,,Transferred
21643,352,Boeing 747,747-230B,16/12/1978,,,GE CF6-50E2,4,D-ABYR,02/05/1980,Lufthansa,Scrapped in 2002 at frankfurt hahn,Scrapped
21644,356,Boeing 747,747-230BSF,23/01/1979,,,GE CF6-50E2,4,D-ABYS,08/02/1979,Lufthansa,,Transferred
21644,356,Boeing 747,747-230BSF,23/01/1979,,,GE CF6-50E2,4,N508MC,16/11/1994,Atlas Air,Converted 747-230BF,Transferred
21644,356,Boeing 747,747-230BSF,23/01/1979,,,GE CF6-50E2,4,N508MC,01/07/1996,China Airlines,,Transferred
21644,356,Boeing 747,747-230BSF,23/01/1979,,,GE CF6-50E2,4,N508MC,18/12/1998,Atlas Air,,Transferred
21644,356,Boeing 747,747-230BSF,23/01/1979,,,GE CF6-50E2,4,N508MC,03/03/2005,Polar Air Cargo,Wet lsd form Atlas,Transferred
21644,356,Boeing 747,747-230BSF,23/01/1979,,,GE CF6-50E2,4,N508MC,05/10/2006,Tradewinds Airlines,lsd from Atlas - Stored 07/2008,Transferred
21644,356,Boeing 747,747-230BSF,23/01/1979,,,GE CF6-50E2,4,N508MC,31/12/2008,Atlas Air,Stored 11/2009,Stored
21648,367,Boeing 747,747-SP21,30/03/1979,,,PW JT9D-7A,4,N539PA,20/04/1979,Pan Am,Named Clipper Black Hawk and Renamed Clipper Liberty Bell,Transferred
21648,367,Boeing 747,747-SP21,30/03/1979,,,PW JT9D-7A,4,N148UA,12/02/1986,United Airlines,,Transferred
21648,367,Boeing 747,747-SP21,30/03/1979,,,PW JT9D-7A,4,VR-BAT,16/11/1995,Qatar Amiri Flight,,Transferred
21648,367,Boeing 747,747-SP21,30/03/1979,,,PW JT9D-7A,4,VP-BAT,14/05/1997,Qatar Amiri Flight,Stored 05/2018 as N7477S CSDS Asset Management,Stored
21649,373,Boeing 747,747-SP21,01/05/1979,40.9,,PW JT9D-7A,4,N540PA,11/05/1979,Pan Am,,Transferred
21649,373,Boeing 747,747-SP21,01/05/1979,40.9,,PW JT9D-7A,4,N149UA,12/02/1986,United Airlines,,Transferred
21649,373,Boeing 747,747-SP21,01/05/1979,40.9,,PW JT9D-7A,4,N149UA,01/12/1993,Tajik Air,,Transferred
21649,373,Boeing 747,747-SP21,01/05/1979,40.9,,PW JT9D-7A,4,V8-JBB,30/08/1995,Brunei Gvmt,,Transferred
21649,373,Boeing 747,747-SP21,01/05/1979,40.9,,PW JT9D-7A,4,V8-JP1,01/03/1996,Brunei Gvmt,,Transferred
21649,373,Boeing 747,747-SP21,01/05/1979,40.9,,PW JT9D-7A,4,V8-AC1,01/04/1996,Brunei Gvmt,,Transferred
21649,373,Boeing 747,747-SP21,01/05/1979,40.9,,PW JT9D-7A,4,A9C-HHH,24/12/1998,Bahrain Ameri Flight,,Transferred
21649,373,Boeing 747,747-SP21,01/05/1979,40.9,,PW JT9D-7A,4,A9C-HMH,17/11/2002,Bahrain Ameri Flight,Stored 05/2008,Transferred
21649,373,Boeing 747,747-SP21,01/05/1979,40.9,,PW JT9D-7A,4,VQ-BMS,01/08/2008,Las Vegas Sands,,Active
21650,354,Boeing 747,747-2R7F,23/01/1979,,,PW JT9D-70A,4,LX-DCV,31/01/1979,Cargolux,,Transferred
21650,354,Boeing 747,747-2R7F,23/01/1979,,,PW JT9D-70A,4,EI-BTQ,22/09/1987,Flying Tigers,,Transferred
21650,354,Boeing 747,747-2R7F,23/01/1979,,,PW JT9D-70A,4,N809FT,31/12/1987,Flying Tigers,,Transferred
21650,354,Boeing 747,747-2R7F,23/01/1979,,,PW JT9D-70A,4,N639FE,07/08/1989,Federal Express,,Transferred
21650,354,Boeing 747,747-2R7F,23/01/1979,,,PW JT9D-70A,4,N639FE,12/04/1997,Atlas Air,,Transferred
21650,354,Boeing 747,747-2R7F,23/01/1979,,,PW JT9D-70A,4,N639FE,03/07/2000,Boeing,,Transferred
21650,354,Boeing 747,747-2R7F,23/01/1979,,,PW JT9D-70A,4,N926FT,11/12/2000,Polar Air Cargo,,Transferred
21650,354,Boeing 747,747-2R7F,23/01/1979,,,PW JT9D-70A,4,9G-MKL,31/01/2001,MK Airlines,,Transferred
21650,354,Boeing 747,747-2R7F,23/01/1979,,,PW JT9D-70A,4,G-MKGA,31/10/2007,MK Airlines,Stored 03/2009,Stored
21652,329,Boeing 747,747-SP68,28/08/1978,41.6,N1780B,RR RB211-524C2,4,HZ-HM1,11/07/1979,Saudi Arabian Gvmt,,Transferred
21652,329,Boeing 747,747-SP68,28/08/1978,41.6,N1780B,RR RB211-524C2,4,HZ-HM1B,01/09/1984,Saudi Royal Flight,,Active
21657,339,Boeing 747,747-238B,08/09/1978,,,PW JT9D-7J,4,VH-EBO,18/09/1978,Qantas,,Transferred
21657,339,Boeing 747,747-238B,08/09/1978,,,PW JT9D-7J,4,N164UA,28/06/1991,United Airlines,Sold to Universal Asset Management - Scrapped at Marana 2002,Scrapped
21658,341,Boeing 747,747-238B,20/09/1978,,,PW JT9D-7J,4,VH-EBP,16/10/1978,Qantas,,Transferred
21658,341,Boeing 747,747-238B,20/09/1978,,,PW JT9D-7J,4,N165UA,01/07/1991,United Airlines,,Transferred
21658,341,Boeing 747,747-238B,20/09/1978,,,PW JT9D-7J,4,HS-UTC,22/11/2002,Orient Thai Airlines,Scrapped 06/2009,Scrapped
21659,369,Boeing 747,747-206B,09/04/1979,,,GE CF6-50E2,4,PH-BUM,15/05/1979,KLM,Stored 21/11/03,Transferred
21659,369,Boeing 747,747-206B,09/04/1979,,,GE CF6-50E2,4,HS-VAV,18/12/2003,Phuket Airlines,,Transferred
21659,369,Boeing 747,747-206B,09/04/1979,,,GE CF6-50E2,4,HS-AXJ,01/11/2005,Thai Sky Airlines,Stored at BKK 05/2006,Stored
21660,389,Boeing 747,747-206BM,03/08/1979,,,GE CF6-50E2,4,PH-BUN,17/08/1979,KLM,Stored 03/12/03,Transferred
21660,389,Boeing 747,747-206BM,03/08/1979,,,GE CF6-50E2,4,N726SA,20/04/2004,Southern Air,scrapped in december 2004,Scrapped
