serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
55056,5015,Boeing 717,717-2K9,05/12/1999,20.4,,BMW RR BR715,2,VH-YQY,23/01/2016,Cobham Aviation,,Active
55057,5020,Boeing 717,717-2K9,Unknown,20,,BMW RR BR715,2,N6202S,11/04/2000,Boeing,,Transferred
55057,5020,Boeing 717,717-2K9,Unknown,20,,BMW RR BR715,2,VH-LAX,28/04/2000,Impulse Airlines,,Transferred
55057,5020,Boeing 717,717-2K9,Unknown,20,,BMW RR BR715,2,VH-LAX,23/05/2001,Qantaslink,,Transferred
55057,5020,Boeing 717,717-2K9,Unknown,20,,BMW RR BR715,2,VH-LAX,25/05/2004,Jetstar,,Transferred
55057,5020,Boeing 717,717-2K9,Unknown,20,,BMW RR BR715,2,VH-NXG,14/12/2005,National Jet Systems,,Transferred
55057,5020,Boeing 717,717-2K9,Unknown,20,,BMW RR BR715,2,VH-NXG,01/03/2009,Cobham Aviation,,Active
55058,5017,Boeing 717,717-231,29/12/1999,20.3,,BMW RR BR715,2,N401TW,18/02/2000,TWA,,Transferred
55058,5017,Boeing 717,717-231,29/12/1999,20.3,,BMW RR BR715,2,N401TW,02/12/2001,American Airlines,,Transferred
55058,5017,Boeing 717,717-231,29/12/1999,20.3,,BMW RR BR715,2,N936AT,01/10/2003,airTran,Stored 12/2014,Transferred
55058,5017,Boeing 717,717-231,29/12/1999,20.3,,BMW RR BR715,2,N936AT,16/11/2015,Delta Air Lines,,Active
55059,5023,Boeing 717,717-2CM,Unknown,19.8,,BMW RR BR715,2,N6203U,15/06/2000,Boeing,,Transferred
55059,5023,Boeing 717,717-2CM,Unknown,19.8,,BMW RR BR715,2,EC-HNY,22/06/2000,AeBal - Aerolineas Baleares,,Transferred
55059,5023,Boeing 717,717-2CM,Unknown,19.8,,BMW RR BR715,2,EC-HNY,30/10/2004,Germanwings,lsd from AeBal until 31/03/05,Transferred
55059,5023,Boeing 717,717-2CM,Unknown,19.8,,BMW RR BR715,2,EC-HNY,01/04/2005,AeBal - Aerolineas Baleares,Stored 10/2008,Transferred
55059,5023,Boeing 717,717-2CM,Unknown,19.8,,BMW RR BR715,2,EC-HNY,15/05/2009,Quantum Air,Ceased operations 26 jan. 2010 - Stored at SE-REN,Transferred
55059,5023,Boeing 717,717-2CM,Unknown,19.8,,BMW RR BR715,2,OH-BLG,03/10/2010,Blue 1,Stored 02/2015,Transferred
55059,5023,Boeing 717,717-2CM,Unknown,19.8,,BMW RR BR715,2,EC-MEZ,03/04/2015,Volotea Airlines,Leased From Obregon,Active
55060,5026,Boeing 717,717-2CM,Unknown,19.8,,BMW RR BR715,2,N9010L,15/06/2000,Boeing,,Transferred
55060,5026,Boeing 717,717-2CM,Unknown,19.8,,BMW RR BR715,2,EC-HNZ,29/06/2000,AeBal - Aerolineas Baleares,,Transferred
55060,5026,Boeing 717,717-2CM,Unknown,19.8,,BMW RR BR715,2,EC-HNZ,26/10/2004,Germanwings,lsd from AeBal until 31/03/05,Transferred
